index,unitid,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,counted_pct
1349,173902,,,,,,,,,,,,,,,,,,93.8
1350,173911,,,,,,,,,,,,,,,,,,38
1351,173920,2010,20.5,5.2,39.7,17.2,50.6,14,5.3,8.2,50.3,6.4,16,7.7,60.3,9.5,2.8,5.9,68
1352,173984,,,,,,,,,,,,,,,,,,15.8
1353,173993,,,,,,,,,,,,,,,,,,36.7
1354,174020,,,,,,,,,,,,,,,,,,3.9
1355,174066,2011,47.2,3.9,29.2,11,70.2,9.7,3.5,5.3,68.1,5.9,8.5,5.6,74.7,8.6,1.5,3.8,57
1356,174075,,,,,,,,,,,,,,,,,,19.8
1357,174118,,,,,,,,,,,,,,,,,,100
1358,174127,,,,,,,,,,,,,,,,,,67.3
1359,174136,,,,,,,,,,,,,,,,,,23.5
1360,174154,,,,,,,,,,,,,,,,,,39.4
1361,174206,,,,,,,,,,,,,,,,,,79.6
1362,174233,,,,,,,,,,,,,,,,,,68
1363,174251,,,,,,,,,,,,,,,,,,61.2
1364,174279,,,,,,,,,,,,,,,,,,31.2
1365,174358,,,,,,,,,,,,,,,,,,62.3
1366,174376,,,,,,,,,,,,,,,,,,23.1
1367,174385,,,,,,,,,,,,,,,,,,9.2
1368,174394,,,,,,,,,,,,,,,,,,41
1369,174428,,,,,,,,,,,,,,,,,,28.2
1370,174437,,,,,,,,,,,,,,,,,,67.9
1371,174473,,,,,,,,,,,,,,,,,,29.6
1372,174491,,,,,,,,,,,,,,,,,,71
1373,174507,,,,,,,,,,,,,,,,,,31.2
1374,174525,,,,,,,,,,,,,,,,,,55.6
1375,174570,,,,,,,,,,,,,,,,,,14.8
1376,174604,,,,,,,,,,,,,,,,,,43.2
1377,174738,,,,,,,,,,,,,,,,,,44.8
1378,174747,,,,,,,,,,,,,,,,,,92.1
1379,174756,,,,,,,,,,,,,,,,,,34.5
1380,174783,2010,19.7,6.8,37.1,16.7,47.3,15.3,5.2,9,45.6,8.9,17.8,9.1,55.7,12.5,3.8,6.1,44.9
1381,174792,,,,,,,,,,,,,,,,,,91.3
1382,174817,,,,,,,,,,,,,,,,,,61.4
1383,174844,,,,,,,,,,,,,,,,,,96.9
1384,174862,,,,,,,,,,,,,,,,,,51.1
1385,174899,,,,,,,,,,,,,,,,,,60.2
1386,174914,,,,,,,,,,,,,,,,,,80.8
1387,175005,,,,,,,,,,,,,,,,,,38.4
1388,175014,,,,,,,,,,,,,,,,,,22.4
1389,175041,,,,,,,,,,,,,,,,,,28.1
1390,175078,2009,23.5,7.2,27.1,21.1,42,19.1,3.4,11.4,50.8,8.2,9.7,10.8,55.9,12.8,1,6.2,66.6
1391,175157,,,,,,,,,,,,,,,,,,49.5
1392,175227,,,,,,,,,,,,,,,,,,55.8
1393,175236,,,,,,,,,,,,,,,,,,47.4
1394,175263,,,,,,,,,,,,,,,,,,33
1395,175272,,,,,,,,,,,,,,,,,,76.7
1396,175315,,,,,,,,,,,,,,,,,,29.6
1397,175342,,,,,,,,,,,,,,,,,,63.8
1398,175421,,,,,,,,,,,,,,,,,,31.7
1399,175430,,,,,,,,,,,,,,,,,,38.8
1400,175519,,,,,,,,,,,,,,,,,,75.3
1401,175528,,,,,,,,,,,,,,,,,,93.2
1402,175573,,,,,,,,,,,,,,,,,,62
1403,175616,2009,17,4.1,38.5,18.3,44.8,12.9,6.9,9.5,44.3,7.4,12,6.7,51.2,10.5,3.3,7.2,52
1404,175643,,,,,,,,,,,,,,,,,,73
1405,175652,,,,,,,,,,,,,,,,,,34.1
1406,175786,,,,,,,,,,,,,,,,,,65.3
1407,175810,,,,,,,,,,,,,,,,,,48.3
1408,175829,,,,,,,,,,,,,,,,,,61
1409,175856,2010,20,1.2,32.3,17.2,37.8,4.6,9.3,12.5,,,,,,,,,61.3
1410,175883,,,,,,,,,,,,,,,,,,64.4
1411,175935,,,,,,,,,,,,,,,,,,76.6
1412,175980,,,,,,,,,,,,,,,,,,87.6
1413,176008,,,,,,,,,,,,,,,,,,70.7
1414,176017,2010,33.9,4.7,34.5,16.3,59.8,14.5,4.2,8,56.8,8.7,10.4,7.7,63.5,12.9,2.8,4.4,69.5
1415,176035,,,,,,,,,,,,,,,,,,42.8
1416,176044,,,,,,,,,,,,,,,,,,99
1417,176053,,,,,,,,,,,,,,,,,,52
1418,176071,,,,,,,,,,,,,,,,,,63.1
1419,176080,2011,29,4.9,37.6,15.7,58,12.9,6,8.1,56.7,6.7,11.5,6.5,64.4,9.3,2.5,4.6,59.8
1420,176169,,,,,,,,,,,,,,,,,,78.9
1421,176178,,,,,,,,,,,,,,,,,,83
1422,176239,,,,,,,,,,,,,,,,,,62.9
1423,176318,,,,,,,,,,,,,,,,,,81.1
1424,176354,,,,,,,,,,,,,,,,,,65.8
1425,176372,2010,22.1,4.4,36.7,17.5,46.3,12.2,7.1,11.5,46.8,8.4,13.8,8.1,54.6,12.2,4.2,5.7,44.1
1426,176406,,,,,,,,,,,,,,,,,,85.5
1427,176479,,,,,,,,,,,,,,,,,,33.1
1428,176549,,,,,,,,,,,,,,,,,,
1429,176628,,,,,,,,,,,,,,,,,,42.2
1430,176637,,,,,,,,,,,,,,,,,,69.7
1431,176664,,,,,,,,,,,,,,,,,,78.8
1432,176770,,,,,,,,,,,,,,,,,,47.8
1433,176789,,,,,,,,,,,,,,,,,,42.3
1434,176910,,,,,,,,,,,,,,,,,,69.2
1435,176947,,,,,,,,,,,,,,,,,,75.4
1436,176965,,,,,,,,,,,,,,,,,,59.5
1437,177038,,,,,,,,,,,,,,,,,,2.4
1438,177065,,,,,,,,,,,,,,,,,,11.1
1439,177083,,,,,,,,,,,,,,,,,,69.2
1440,177117,,,,,,,,,,,,,,,,,,98.9
1441,177135,,,,,,,,,,,,,,,,,,40.1
1442,177144,,,,,,,,,,,,,,,,,,69.5
1443,177214,,,,,,,,,,,,,,,,,,58.6
1444,177250,,,,,,,,,,,,,,,,,,42.2
1445,177302,,,,,,,,,,,,,,,,,,100
1446,177339,,,,,,,,,,,,,,,,,,73.2
1447,177418,,,,,,,,,,,,,,,,,,44.6
1448,177472,,,,,,,,,,,,,,,,,,59.3
1449,177542,,,,,,,,,,,,,,,,,,42.6
1450,177551,,,,,,,,,,,,,,,,,,57
1451,177579,,,,,,,,,,,,,,,,,,68.4
1452,177676,,,,,,,,,,,,,,,,,,61.4
1453,177746,,,,,,,,,,,,,,,,,,73.8
1454,177940,,,,,,,,,,,,,,,,,,75.9
1455,177968,,,,,,,,,,,,,,,,,,47.6
1456,177977,,,,,,,,,,,,,,,,,,78.6
1457,177995,,,,,,,,,,,,,,,,,,41.2
1458,178059,,,,,,,,,,,,,,,,,,30.2
1459,178110,,,,,,,,,,,,,,,,,,100
1460,178183,,,,,,,,,,,,,,,,,,
1461,178208,,,,,,,,,,,,,,,,,,52.3
1462,178217,,,,,,,,,,,,,,,,,,69
1463,178226,,,,,,,,,,,,,,,,,,73.9
1464,178244,,,,,,,,,,,,,,,,,,35.5
1465,178305,,,,,,,,,,,,,,,,,,76.9
1466,178341,2011,13.2,2.7,30.1,14.8,31.4,10.2,7,9.3,34.9,9.1,13.4,8.3,42.6,12.3,3.5,7.2,47.1
1467,178350,,,,,,,,,,,,,,,,,,42.9
1468,178369,,,,,,,,,,,,,,,,,,78.2
1469,178387,,,,,,,,,,,,,,,,,,74.8
1470,178396,2010,43.1,4.3,31,13.2,69.3,11.1,1.7,6.6,56.5,9.5,8.9,11.6,62,14.1,1.1,6.6,79.7
1471,178402,2010,19.1,4.8,39,18.4,47.9,13.4,6.7,10.2,47.8,7.4,15.5,8.6,58.8,10,2.2,7.8,41.6
1472,178411,2011,25.4,2.6,49.9,14.9,65.3,11.4,6.1,7,62.5,7,10.9,8.6,70.3,9.8,2.3,5.5,77.5
1473,178420,2011,24.8,5.7,34.2,15.8,50.2,12,6.1,10.9,53.4,8.8,10.8,8.9,58.9,11.9,4.2,5.7,10.1
1474,178448,,,,,,,,,,,,,,,,,,48.1
1475,178615,2008,52.3,5.1,20.5,14.4,69.5,12.6,0.8,6.5,72.2,4.2,4.2,11.1,76.4,8.3,0,5.6,92.6
1476,178624,2009,28.8,5.1,28.1,18.1,51.4,15.2,1.8,7.6,55.7,8.1,7.1,6.8,59.1,9.5,2.4,3.7,83.3
1477,178679,,,,,,,,,,,,,,,,,,76.6
1478,178697,,,,,,,,,,,,,,,,,,83.9
1479,178721,,,,,,,,,,,,,,,,,,5.3
1480,178767,,,,,,,,,,,,,,,,,,10
1481,178891,,,,,,,,,,,,,,,,,,69.6
1482,179043,,,,,,,,,,,,,,,,,,76.9
1483,179070,,,,,,,,,,,,,,,,,,47.7
1484,179159,,,,,,,,,,,,,,,,,,78
1485,179256,,,,,,,,,,,,,,,,,,43.3
1486,179308,,,,,,,,,,,,,,,,,,28.2
1487,179326,,,,,,,,,,,,,,,,,,78.1
1488,179344,,,,,,,,,,,,,,,,,,60.4
1489,179511,,,,,,,,,,,,,,,,,,91.9
1490,179539,,,,,,,,,,,,,,,,,,50.7
1491,179548,,,,,,,,,,,,,,,,,,83
1492,179557,2010,23.2,6.7,35.6,16.4,47,15.5,6.2,9.8,0,0,0,0,0,0,0,0,70.3
1493,179566,2011,31.9,5.3,29.4,15.8,54.5,12.6,4.1,9.4,55.1,7.4,10.9,8.3,62.1,11.2,2.4,4.7,79.4
1494,179645,,,,,,,,,,,,,,,,,,52.8
1495,179715,,,,,,,,,,,,,,,,,,67.8
1496,179867,,,,,,,,,,,,,,,,,,71.3
1497,179894,,,,,,,,,,,,,,,,,,46.4
1498,179919,,,,,,,,,,,,,,,,,,13.6
1499,179946,,,,,,,,,,,,,,,,,,100
1500,179955,,,,,,,,,,,,,,,,,,87.5
1501,179964,,,,,,,,,,,,,,,,,,68
1502,180054,,,,,,,,,,,,,,,,,,77.2
1503,180081,,,,,,,,,,,,,,,,,,43.3
1504,180106,,,,,,,,,,,,,,,,,,83.2
1505,180151,,,,,,,,,,,,,,,,,,77.5
1506,180160,,,,,,,,,,,,,,,,,,54.5
1507,180179,2010,12.3,6.7,25.2,16,26,15.7,7,4.7,34.8,6.5,13.8,9.3,43.3,8.5,2.8,8.5,57.4
1508,180197,,,,,,,,,,,,,,,,,,52.8
1509,180203,,,,,,,,,,,,,,,,,,34.5
1510,180212,,,,,,,,,,,,,,,,,,66.4
1511,180249,,,,,,,,,,,,,,,,,,44
1512,180258,,,,,,,,,,,,,,,,,,48
1513,180276,,,,,,,,,,,,,,,,,,37.2
1514,180328,,,,,,,,,,,,,,,,,,53.8
1515,180373,,,,,,,,,,,,,,,,,,57.6
1516,180416,2011,18.1,5,34,17,37.1,14.3,13.5,9.3,38,15.5,15.5,5.6,46.5,21.1,5.6,7,93.2
1517,180461,2011,20.9,2.7,38.4,15.7,46.6,10.3,9.8,8.9,42.3,8.1,14.7,10.3,49.3,12.3,4.8,5.8,63.7
1518,180489,2010,20.6,3.9,35.8,12.7,40.9,9.8,11.2,9.1,47,7.6,15.2,6.5,55.2,10.5,4.8,5.4,63.3
1519,180522,,,,,,,,,,,,,,,,,,56.5
1520,180595,,,,,,,,,,,,,,,,,,75.6
1521,180647,,,,,,,,,,,,,,,,,,53.4
1522,180692,,,,,,,,,,,,,,,,,,67.3
1523,180814,,,,,,,,,,,,,,,,,,75.4
1524,180832,,,,,,,,,,,,,,,,,,28.6
1525,180878,,,,,,,,,,,,,,,,,,150
1526,180902,,,,,,,,,,,,,,,,,,31.7
1527,180948,2009,16.9,4.9,32.7,19.7,38.7,12.5,5.5,13,52,7.5,11.6,4,59.5,9.2,1.7,4,68.7
1528,180984,,,,,,,,,,,,,,,,,,86
1529,181002,,,,,,,,,,,,,,,,,,84
1530,181020,,,,,,,,,,,,,,,,,,100
1531,181093,,,,,,,,,,,,,,,,,,54.7
1532,181127,,,,,,,,,,,,,,,,,,80.9
1533,181215,2010,20.7,4.1,38.8,18.4,48,14.4,7,8.8,45.9,10.8,13.5,12.6,52.6,16.5,4.2,4.8,72.6
1534,181242,,,,,,,,,,,,,,,,,,82.4
1535,181297,,,,,,,,,,,,,,,,,,48.1
1536,181303,,,,,,,,,,,,,,,,,,24.7
1537,181312,,,,,,,,,,,,,,,,,,38.3
1538,181330,,,,,,,,,,,,,,,,,,85.3
1539,181376,,,,,,,,,,,,,,,,,,100
1540,181394,2010,11.5,3.9,42.6,19.4,39.6,13.7,9.3,12.1,39.3,8.4,16.2,13.1,49.8,14.5,3.4,8,55.1
1541,181400,,,,,,,,,,,,,,,,,,78.2
1542,181419,,,,,,,,,,,,,,,,,,63.9
1543,181446,,,,,,,,,,,,,,,,,,88.7
1544,181464,2011,29.7,5.3,35.4,18.7,59.8,14.9,3.4,8.7,53,11.2,11.5,9.9,60.8,16.4,1.7,6.2,82.8
1545,181491,,,,,,,,,,,,,,,,,,28.2
1546,181534,2010,7.9,3.3,39.3,16.8,34.1,12.1,8.9,12.1,42.7,5.6,11.9,8.4,48.3,11.2,2.1,4.2,46.5
1547,181604,,,,,,,,,,,,,,,,,,31.7
1548,181640,,,,,,,,,,,,,,,,,,23.7
1549,181738,,,,,,,,,,,,,,,,,,43
1550,181756,,,,,,,,,,,,,,,,,,
1551,181765,,,,,,,,,,,,,,,,,,63.4
1552,181783,2010,23.1,5.3,28.9,18.4,47.6,11.8,1.3,10,50.3,7.6,6.5,11.9,55.1,12.4,2.7,5.9,74.3
1553,181817,,,,,,,,,,,,,,,,,,57.1
1554,181853,,,,,,,,,,,,,,,,,,65
1555,181941,,,,,,,,,,,,,,,,,,
1556,182005,,,,,,,,,,,,,,,,,,14.8
1557,182111,,,,,,,,,,,,,,,,,,43.2
1558,182148,,,,,,,,,,,,,,,,,,
1559,182281,2011,13.3,2.5,44.6,17.3,39,8.7,14.5,11.3,49.6,6.6,15,10.1,56.7,10.7,5.3,5.7,53.3
1560,182290,2010,13.7,3.3,48.9,19.7,49.1,9.7,10.9,11.5,44.4,12,15.2,9.2,52.8,15.6,5.6,6.1,62.4
1561,182306,,,,,,,,,,,,,,,,,,19.6
1562,182430,,,,,,,,,,,,,,,,,,36.7
1563,182458,,,,,,,,,,,,,,,,,,60.7
1564,182500,,,,,,,,,,,,,,,,,,22.5
1565,182564,,,,,,,,,,,,,,,,,,18.7
1566,182634,,,,,,,,,,,,,,,,,,93.1
1567,182661,,,,,,,,,,,,,,,,,,87.4
1568,182670,,,,,,,,,,,,,,,,,,98
1569,182795,,,,,,,,,,,,,,,,,,95.1
1570,182865,,,,,,,,,,,,,,,,,,52.1
1571,182908,,,,,,,,,,,,,,,,,,25.7
1572,182980,,,,,,,,,,,,,,,,,,77
1573,183026,,,,,,,,,,,,,,,,,,77.7
1574,183044,,,,,,,,,,,,,,,,,,83.5
1575,183062,2010,41.5,7,21.4,17.5,55.4,16.6,1.9,7.5,55.4,5.1,11.3,6.2,59.5,6.2,0,7.7,92.5
1576,183071,,,,,,,,,,,,,,,,,,48.3
1577,183080,,,,,,,,,,,,,,,,,,24
1578,183099,,,,,,,,,,,,,,,,,,33.1
1579,183105,,,,,,,,,,,,,,,,,,19.5
1580,183114,,,,,,,,,,,,,,,,,,29.1
1581,183123,,,,,,,,,,,,,,,,,,30.5
1582,183132,,,,,,,,,,,,,,,,,,18.1
1583,183141,,,,,,,,,,,,,,,,,,35.8
1584,183150,,,,,,,,,,,,,,,,,,13.1
1585,183211,,,,,,,,,,,,,,,,,,58.4
1586,183239,,,,,,,,,,,,,,,,,,96.9
1587,183248,,,,,,,,,,,,,,,,,,100
1588,183257,,,,,,,,,,,,,,,,,,14.5
1589,183655,,,,,,,,,,,,,,,,,,42.3
1590,183743,,,,,,,,,,,,,,,,,,54.3
1591,183789,,,,,,,,,,,,,,,,,,70.4
1592,183822,,,,,,,,,,,,,,,,,,49.5
1593,183859,,,,,,,,,,,,,,,,,,68.1
1594,183877,,,,,,,,,,,,,,,,,,52.5
1595,183910,,,,,,,,,,,,,,,,,,71.9
1596,183938,,,,,,,,,,,,,,,,,,44.2
1597,183974,,,,,,,,,,,,,,,,,,58.8
1598,184180,,,,,,,,,,,,,,,,,,60.4
1599,184205,,,,,,,,,,,,,,,,,,52.9
1600,184348,,,,,,,,,,,,,,,,,,85.4
1601,184481,,,,,,,,,,,,,,,,,,67.6
1602,184603,,,,,,,,,,,,,,,,,,42.9
1603,184612,,,,,,,,,,,,,,,,,,91.3
1604,184694,,,,,,,,,,,,,,,,,,77.6
1605,184773,,,,,,,,,,,,,,,,,,34.6
1606,184782,,,,,,,,,,,,,,,,,,53.6
1607,184791,,,,,,,,,,,,,,,,,,55.1
1608,184959,,,,,,,,,,,,,,,,,,65.3
1609,184995,,,,,,,,,,,,,,,,,,60
1610,185129,,,,,,,,,,,,,,,,,,40.2
1611,185262,,,,,,,,,,,,,,,,,,51.5
1612,185509,,,,,,,,,,,,,,,,,,48
1613,185536,,,,,,,,,,,,,,,,,,59
1614,185572,,,,,,,,,,,,,,,,,,72.6
1615,185590,2010,30.7,3.8,36.4,9.7,61.9,10.9,4,6.3,70.1,6.3,8.4,4.3,76.9,8.4,1.3,2.8,54.2
1616,185828,2010,18.7,4,50.1,16,46.9,10.8,10.8,9.7,58,3.9,16.3,7.2,67.4,6.2,2.3,4.9,47.2
1617,185873,,,,,,,,,,,,,,,,,,55.7
1618,186034,,,,,,,,,,,,,,,,,,36.2
1619,186131,,,,,,,,,,,,,,,,,,99
1620,186186,,,,,,,,,,,,,,,,,,16.6
1621,186201,,,,,,,,,,,,,,,,,,52.5
1622,186283,,,,,,,,,,,,,,,,,,71.4
1623,186371,2009,51.4,5.7,14.5,11.8,62.2,10.9,3.4,5.7,,,,,,,,,38.7
1624,186380,2009,67.9,5.8,11.8,6.8,76.8,8.3,1.4,4,,,,,,,,,77
1625,186399,2009,45.8,5.9,23.7,9.9,62.7,9,5.1,6.4,,,,,,,,,46.4
1626,186432,,,,,,,,,,,,,,,,,,75.4
1627,186469,,,,,,,,,,,,,,,,,,59.1
1628,186584,,,,,,,,,,,,,,,,,,85.8
1629,186618,,,,,,,,,,,,,,,,,,43.7
1630,186645,,,,,,,,,,,,,,,,,,48.1
1631,186867,,,,,,,,,,,,,,,,,,90.8
1632,186876,2010,40,3.2,32.4,12.6,62.9,10.5,5.1,5.4,65.7,3.7,9.5,5.1,70.6,5.7,1.4,3.7,44.5
1633,187134,2011,73.7,1.9,16.6,5.5,86.2,4.4,1.4,3,,,,,,,,,81.1
1634,187198,,,,,,,,,,,,,,,,,,59.4
1635,187444,2010,17.7,3.6,41.2,17.2,48.3,10.3,5.8,10.2,52,5.1,12,8.8,59.4,7.5,3.4,5.2,54.2
1636,187532,,,,,,,,,,,,,,,,,,38
1637,187596,,,,,,,,,,,,,,,,,,46.4
1638,187620,,,,,,,,,,,,,,,,,,43.3
1639,187639,,,,,,,,,,,,,,,,,,16.6
1640,187648,2009,25.5,8.8,19.9,16.7,34.7,12,4.9,11.6,42.7,7.8,16.7,7.5,50.2,9.6,6,8.5,58
1641,187666,,,,,,,,,,,,,,,,,,26
1642,187745,,,,,,,,,,,,,,,,,,8.8
1643,187897,2011,0.5,0,37.6,22.6,16.3,5,17.2,16.7,45.8,3.6,19.8,8.9,52.6,6.2,5.7,6.8,58.1
1644,187903,,,,,,,,,,,,,,,,,,37.3
1645,187912,,,,,,,,,,,,,,,,,,93.4
1646,187958,,,,,,,,,,,,,,,,,,59.6
1647,187967,,,,,,,,,,,,,,,,,,76.7
1648,187976,,,,,,,,,,,,,,,,,,47.7
1649,187985,2009,9.8,1.6,50,14.4,42.5,5.6,12.6,11.3,46.6,6.3,19.5,7.8,56.9,9.5,6.3,4.5,71.6
1650,187994,,,,,,,,,,,,,,,,,,37.5
1651,188003,,,,,,,,,,,,,,,,,,52
1652,188021,,,,,,,,,,,,,,,,,,37.5
1653,188030,,,,,,,,,,,,,,,,,,72.7
1654,188049,,,,,,,,,,,,,,,,,,63.7
1655,188058,,,,,,,,,,,,,,,,,,30.1
1656,188100,,,,,,,,,,,,,,,,,,34.2
1657,188137,,,,,,,,,,,,,,,,,,33.8
1658,188146,,,,,,,,,,,,,,,,,,81.4
1659,188182,,,,,,,,,,,,,,,,,,48.1
1660,188216,,,,,,,,,,,,,,,,,,77.7
1661,188225,,,,,,,,,,,,,,,,,,57.1
1662,188261,,,,,,,,,,,,,,,,,,44.9
1663,188304,,,,,,,,,,,,,,,,,,34.1
1664,188340,,,,,,,,,,,,,,,,,,64.2
1665,188429,,,,,,,,,,,,,,,,,,60.1
1666,188438,,,,,,,,,,,,,,,,,,60.5
1667,188465,,,,,,,,,,,,,,,,,,81.2
1668,188517,,,,,,,,,,,,,,,,,,62
1669,188526,,,,,,,,,,,,,,,,,,83.3
1670,188641,,,,,,,,,,,,,,,,,,85.2
1671,188678,,,,,,,,,,,,,,,,,,57.7
1672,188687,,,,,,,,,,,,,,,,,,18.7
1673,188854,,,,,,,,,,,,,,,,,,100
1674,189088,,,,,,,,,,,,,,,,,,76
1675,189097,,,,,,,,,,,,,,,,,,85.2
1676,189228,,,,,,,,,,,,,,,,,,59
1677,189282,,,,,,,,,,,,,,,,,,0.8
1678,189413,,,,,,,,,,,,,,,,,,69
1679,189422,,,,,,,,,,,,,,,,,,73.8
1680,189459,,,,,,,,,,,,,,,,,,40.3
1681,189547,,,,,,,,,,,,,,,,,,72.6
1682,189556,,,,,,,,,,,,,,,,,,49.6
1683,189565,,,,,,,,,,,,,,,,,,72.7
1684,189574,,,,,,,,,,,,,,,,,,54.5
1685,189583,,,,,,,,,,,,,,,,,,68.3
1686,189592,,,,,,,,,,,,,,,,,,67.3
1687,189653,,,,,,,,,,,,,,,,,,16.7
1688,189705,,,,,,,,,,,,,,,,,,72.8
1689,189811,,,,,,,,,,,,,,,,,,39.4
1690,189839,,,,,,,,,,,,,,,,,,59.2
1691,189848,,,,,,,,,,,,,,,,,,86.4
1692,189857,,,,,,,,,,,,,,,,,,46.4
1693,190044,,,,,,,,,,,,,,,,,,88.2
1694,190053,,,,,,,,,,,,,,,,,,60.9
1695,190099,,,,,,,,,,,,,,,,,,95.5
1696,190114,,,,,,,,,,,,,,,,,,63.4
1697,190150,,,,,,,,,,,,,,,,,,70.9
1698,190169,,,,,,,,,,,,,,,,,,60.9
1699,190248,,,,,,,,,,,,,,,,,,74.4
1700,190372,,,,,,,,,,,,,,,,,,100
1701,190415,,,,,,,,,,,,,,,,,,83.5
1702,190442,,,,,,,,,,,,,,,,,,37.9
1703,190451,,,,,,,,,,,,,,,,,,36.4
1704,190503,,,,,,,,,,,,,,,,,,100
1705,190512,,,,,,,,,,,,,,,,,,51.1
1706,190521,,,,,,,,,,,,,,,,,,72.5
1707,190530,,,,,,,,,,,,,,,,,,57.8
1708,190549,,,,,,,,,,,,,,,,,,43.1
1709,190558,,,,,,,,,,,,,,,,,,62.2
1710,190567,,,,,,,,,,,,,,,,,,58.5
1711,190585,,,,,,,,,,,,,,,,,,49.8
1712,190594,,,,,,,,,,,,,,,,,,53.8
1713,190600,,,,,,,,,,,,,,,,,,73.4
1714,190619,,,,,,,,,,,,,,,,,,34.6
1715,190628,,,,,,,,,,,,,,,,,,46.3
1716,190637,,,,,,,,,,,,,,,,,,44.9
1717,190646,,,,,,,,,,,,,,,,,,55.5
1718,190655,,,,,,,,,,,,,,,,,,67.8
1719,190664,,,,,,,,,,,,,,,,,,47.1
1720,190673,,,,,,,,,,,,,,,,,,56.2
1721,190691,,,,,,,,,,,,,,,,,,57.5
1722,190716,,,,,,,,,,,,,,,,,,46
1723,190725,,,,,,,,,,,,,,,,,,51.1
1724,190761,,,,,,,,,,,,,,,,,,64.8
1725,190770,,,,,,,,,,,,,,,,,,57.9
1726,190840,,,,,,,,,,,,,,,,,,66.8
1727,190956,,,,,,,,,,,,,,,,,,100
1728,190974,,,,,,,,,,,,,,,,,,89.7
1729,190983,,,,,,,,,,,,,,,,,,83.9
1730,191083,,,,,,,,,,,,,,,,,,60.4
1731,191126,,,,,,,,,,,,,,,,,,35.8
1732,191199,,,,,,,,,,,,,,,,,,68.3
1733,191205,,,,,,,,,,,,,,,,,,79.7
1734,191241,,,,,,,,,,,,,,,,,,85.3
1735,191302,,,,,,,,,,,,,,,,,,79.4
1736,191339,,,,,,,,,,,,,,,,,,67.6
1737,191515,,,,,,,,,,,,,,,,,,98.7
1738,191533,,,,,,,,,,,,,,,,,,90
1739,191597,,,,,,,,,,,,,,,,,,39.2
1740,191612,,,,,,,,,,,,,,,,,,75.5
1741,191621,,,,,,,,,,,,,,,,,,98.1
1742,191630,,,,,,,,,,,,,,,,,,30.3
1743,191649,,,,,,,,,,,,,,,,,,72.8
1744,191676,,,,,,,,,,,,,,,,,,68.8
1745,191719,,,,,,,,,,,,,,,,,,60.3
1746,191764,,,,,,,,,,,,,,,,,,34.9
1747,191931,,,,,,,,,,,,,,,,,,99.9
1748,191959,,,,,,,,,,,,,,,,,,100
1749,191968,,,,,,,,,,,,,,,,,,92.6
1750,191986,,,,,,,,,,,,,,,,,,69.8
1751,192004,,,,,,,,,,,,,,,,,,69
1752,192022,,,,,,,,,,,,,,,,,,60.5
1753,192040,,,,,,,,,,,,,,,,,,92.5
1754,192110,,,,,,,,,,,,,,,,,,83.5
1755,192156,,,,,,,,,,,,,,,,,,77.2
1756,192165,,,,,,,,,,,,,,,,,,100
1757,192192,,,,,,,,,,,,,,,,,,100
1758,192271,,,,,,,,,,,,,,,,,,63.7
1759,192323,,,,,,,,,,,,,,,,,,75.3
1760,192439,,,,,,,,,,,,,,,,,,59
1761,192448,,,,,,,,,,,,,,,,,,68
1762,192509,,,,,,,,,,,,,,,,,,78
1763,192624,,,,,,,,,,,,,,,,,,88.5
1764,192688,,,,,,,,,,,,,,,,,,
1765,192703,,,,,,,,,,,,,,,,,,82.4
1766,192712,,,,,,,,,,,,,,,,,,88.3
1767,192749,,,,,,,,,,,,,,,,,,88.1
1768,192785,,,,,,,,,,,,,,,,,,24.8
1769,192819,,,,,,,,,,,,,,,,,,78.1
1770,192864,,,,,,,,,,,,,,,,,,75.2
1771,192925,,,,,,,,,,,,,,,,,,68.5
1772,192961,,,,,,,,,,,,,,,,,,7.1
1773,193016,,,,,,,,,,,,,,,,,,35.9
1774,193052,,,,,,,,,,,,,,,,,,64.2
1775,193201,,,,,,,,,,,,,,,,,,99
1776,193247,,,,,,,,,,,,,,,,,,100
1777,193283,,,,,,,,,,,,,,,,,,75.7
1778,193292,,,,,,,,,,,,,,,,,,53.3
1779,193308,,,,,,,,,,,,,,,,,,74.3
1780,193326,,,,,,,,,,,,,,,,,,64.1
1781,193353,,,,,,,,,,,,,,,,,,59.5
1782,193399,,,,,,,,,,,,,,,,,,84.7
1783,193478,,,,,,,,,,,,,,,,,,67.8
1784,193584,,,,,,,,,,,,,,,,,,74.2
1785,193645,,,,,,,,,,,,,,,,,,73.2
1786,193654,,,,,,,,,,,,,,,,,,46.5
1787,193900,,,,,,,,,,,,,,,,,,86.3
1788,193946,,,,,,,,,,,,,,,,,,76.5
1789,193973,,,,,,,,,,,,,,,,,,100
1790,194028,,,,,,,,,,,,,,,,,,53.1
1791,194091,,,,,,,,,,,,,,,,,,81.8
1792,194116,,,,,,,,,,,,,,,,,,28.2
1793,194161,,,,,,,,,,,,,,,,,,76
